student_id,strata,semester,ip_semester,ipk_total,sks_semester,total_sks,sks_lulus,sks_tidak_lulus,label_kelulusan
2229,S1,8,2.386,2.893,18,166,153,13,lulus_tepat_waktu
2230,S1,1,2.777,2.777,20,20,19,1,lulus_terlambat
2230,S1,2,3.263,3.026,21,41,39,2,lulus_terlambat
2230,S1,3,2.532,2.844,24,65,61,4,lulus_terlambat
2230,S1,4,2.942,2.865,18,83,78,5,lulus_terlambat
2230,S1,5,2.28,2.756,19,102,93,9,lulus_terlambat
2230,S1,6,2.143,2.673,16,118,107,11,lulus_terlambat
2230,S1,7,2.503,2.654,15,133,121,12,lulus_terlambat
2230,S1,8,2.756,2.667,20,153,139,14,lulus_terlambat
2230,S1,9,2.307,2.624,21,174,157,17,lulus_terlambat
2231,S1,1,3.772,3.772,20,20,19,1,lulus_tepat_waktu
2231,S1,2,4.0,3.891,22,42,41,1,lulus_tepat_waktu
2231,S1,3,3.915,3.899,22,64,62,2,lulus_tepat_waktu
2231,S1,4,3.746,3.859,23,87,84,3,lulus_tepat_waktu
2231,S1,5,3.267,3.731,24,111,107,4,lulus_tepat_waktu
2231,S1,6,3.485,3.69,22,133,128,5,lulus_tepat_waktu
2231,S1,7,3.662,3.686,21,154,149,5,lulus_tepat_waktu
2232,S1,1,2.956,2.956,22,22,20,2,lulus_terlambat
2232,S1,2,2.775,2.875,18,40,37,3,lulus_terlambat
2232,S1,3,2.899,2.882,18,58,53,5,lulus_terlambat
2232,S1,4,2.442,2.778,18,76,68,8,lulus_terlambat
2232,S1,5,2.391,2.707,17,93,83,10,lulus_terlambat
2232,S1,6,2.926,2.743,18,111,99,12,lulus_terlambat
2232,S1,7,2.709,2.738,19,130,116,14,lulus_terlambat
2232,S1,8,2.872,2.756,20,150,135,15,lulus_terlambat
2232,S1,9,2.714,2.751,18,168,152,16,lulus_terlambat
2233,S1,1,3.156,3.156,20,20,19,1,lulus_tepat_waktu
2233,S1,2,3.024,3.088,21,41,40,1,lulus_tepat_waktu
2233,S1,3,3.814,3.334,21,62,61,1,lulus_tepat_waktu
2233,S1,4,2.988,3.237,24,86,84,2,lulus_tepat_waktu
2233,S1,5,2.99,3.189,21,107,103,4,lulus_tepat_waktu
2233,S1,6,2.772,3.123,20,127,121,6,lulus_tepat_waktu
2233,S1,7,3.216,3.135,19,146,140,6,lulus_tepat_waktu
2233,S1,8,3.11,3.132,23,169,162,7,lulus_tepat_waktu
2234,S1,1,3.956,3.956,19,19,19,0,lulus_tepat_waktu
2234,S1,2,3.174,3.537,22,41,40,1,lulus_tepat_waktu
2234,S1,3,3.392,3.488,21,62,60,2,lulus_tepat_waktu
2234,S1,4,3.693,3.543,23,85,82,3,lulus_tepat_waktu
2234,S1,5,3.839,3.606,23,108,104,4,lulus_tepat_waktu
2234,S1,6,3.257,3.543,24,132,127,5,lulus_tepat_waktu
2234,S1,7,2.892,3.443,24,156,150,6,lulus_tepat_waktu
2235,S2,1,2.676,2.676,13,13,12,1,lulus_terlambat
2235,S2,2,2.762,2.721,14,27,25,2,lulus_terlambat
2235,S2,3,2.79,2.741,11,38,35,3,lulus_terlambat
2235,S2,4,3.468,2.904,11,49,46,3,lulus_terlambat
2235,S2,5,3.263,2.984,14,63,59,4,lulus_terlambat
2235,S2,6,3.061,2.993,9,72,68,4,lulus_terlambat
2235,S2,7,3.148,3.017,13,85,80,5,lulus_terlambat
2236,S1,1,3.607,3.607,18,18,18,0,lulus_tepat_waktu
2236,S1,2,3.159,3.356,23,41,40,1,lulus_tepat_waktu
2236,S1,3,3.572,3.429,21,62,60,2,lulus_tepat_waktu
2236,S1,4,3.608,3.479,24,86,84,2,lulus_tepat_waktu
2236,S1,5,3.73,3.532,23,109,107,2,lulus_tepat_waktu
2236,S1,6,3.336,3.497,24,133,130,3,lulus_tepat_waktu
2236,S1,7,3.796,3.537,21,154,151,3,lulus_tepat_waktu
2237,S2,1,3.853,3.853,12,12,11,1,lulus_tepat_waktu
2237,S2,2,3.494,3.699,9,21,20,1,lulus_tepat_waktu
2237,S2,3,3.61,3.665,13,34,33,1,lulus_tepat_waktu
2237,S2,4,3.34,3.586,11,45,44,1,lulus_tepat_waktu
2238,S1,1,3.228,3.228,20,20,20,0,lulus_tepat_waktu
2238,S1,2,3.138,3.179,24,44,43,1,lulus_tepat_waktu
2238,S1,3,3.06,3.141,21,65,64,1,lulus_tepat_waktu
2238,S1,4,2.231,2.895,24,89,86,3,lulus_tepat_waktu
2238,S1,5,3.276,2.95,15,104,101,3,lulus_tepat_waktu
2238,S1,6,3.036,2.965,21,125,121,4,lulus_tepat_waktu
2238,S1,7,2.459,2.883,24,149,142,7,lulus_tepat_waktu
2238,S1,8,3.496,2.943,16,165,158,7,lulus_tepat_waktu
2239,S2,1,3.648,3.648,11,11,11,0,lulus_tepat_waktu
2239,S2,2,3.861,3.767,14,25,24,1,lulus_tepat_waktu
2239,S2,3,3.354,3.649,10,35,34,1,lulus_tepat_waktu
2239,S2,4,3.699,3.663,13,48,47,1,lulus_tepat_waktu
2240,S2,1,3.967,3.967,9,9,9,0,lulus_tepat_waktu
2240,S2,2,3.606,3.787,9,18,18,0,lulus_tepat_waktu
2240,S2,3,3.739,3.769,11,29,29,0,lulus_tepat_waktu
2240,S2,4,3.589,3.726,9,38,38,0,lulus_tepat_waktu
2241,S1,1,2.648,2.648,19,19,17,2,lulus_terlambat
2241,S1,2,2.782,2.715,19,38,34,4,lulus_terlambat
2241,S1,3,3.175,2.879,21,59,55,4,lulus_terlambat
2241,S1,4,2.657,2.815,24,83,77,6,lulus_terlambat
2241,S1,5,2.465,2.747,20,103,94,9,lulus_terlambat
2241,S1,6,2.657,2.734,18,121,110,11,lulus_terlambat
2241,S1,7,2.223,2.667,18,139,125,14,lulus_terlambat
2241,S1,8,1.806,2.579,16,155,137,18,lulus_terlambat
2241,S1,9,2.577,2.578,15,170,151,19,lulus_terlambat
2242,S2,1,3.127,3.127,13,13,13,0,lulus_tepat_waktu
2242,S2,2,3.971,3.494,10,23,23,0,lulus_tepat_waktu
2242,S2,3,3.656,3.543,10,33,33,0,lulus_tepat_waktu
2242,S2,4,3.647,3.574,14,47,47,0,lulus_tepat_waktu
2243,S1,1,2.157,2.157,20,20,18,2,lulus_terlambat
2243,S1,2,2.14,2.149,17,37,32,5,lulus_terlambat
2243,S1,3,2.476,2.256,18,55,47,8,lulus_terlambat
2243,S1,4,2.856,2.391,16,71,62,9,lulus_terlambat
2243,S1,5,2.907,2.496,18,89,78,11,lulus_terlambat
2243,S1,6,2.617,2.519,21,110,98,12,lulus_terlambat
2243,S1,7,2.891,2.579,21,131,117,14,lulus_terlambat
2243,S1,8,2.334,2.545,21,152,135,17,lulus_terlambat
2243,S1,9,2.67,2.558,18,170,152,18,lulus_terlambat
2244,S1,1,2.838,2.838,21,21,19,2,lulus_tepat_waktu
2244,S1,2,2.947,2.893,21,42,38,4,lulus_tepat_waktu
2244,S1,3,3.412,3.06,20,62,57,5,lulus_tepat_waktu
2244,S1,4,2.339,2.871,22,84,77,7,lulus_tepat_waktu
2244,S1,5,3.271,2.939,17,101,94,7,lulus_tepat_waktu
2244,S1,6,3.075,2.963,22,123,115,8,lulus_tepat_waktu
2244,S1,7,2.379,2.878,21,144,132,12,lulus_tepat_waktu
2244,S1,8,3.059,2.895,15,159,147,12,lulus_tepat_waktu
2245,S2,1,3.465,3.465,10,10,10,0,lulus_tepat_waktu
2245,S2,2,3.376,3.418,11,21,21,0,lulus_tepat_waktu
2245,S2,3,3.444,3.427,11,32,32,0,lulus_tepat_waktu
2245,S2,4,3.547,3.453,9,41,41,0,lulus_tepat_waktu
2246,S1,1,2.368,2.368,18,18,15,3,lulus_tepat_waktu
2246,S1,2,3.112,2.74,18,36,33,3,lulus_tepat_waktu
2246,S1,3,3.193,2.917,23,59,55,4,lulus_tepat_waktu
2246,S1,4,3.067,2.956,21,80,75,5,lulus_tepat_waktu
2246,S1,5,2.919,2.948,21,101,94,7,lulus_tepat_waktu
2246,S1,6,2.898,2.94,20,121,113,8,lulus_tepat_waktu
2246,S1,7,2.848,2.927,20,141,131,10,lulus_tepat_waktu
2246,S1,8,3.035,2.939,18,159,148,11,lulus_tepat_waktu
2247,S1,1,2.887,2.887,21,21,19,2,lulus_tepat_waktu
2247,S1,2,3.213,3.037,18,39,36,3,lulus_tepat_waktu
2247,S1,3,2.571,2.869,22,61,56,5,lulus_tepat_waktu
2247,S1,4,3.177,2.939,18,79,74,5,lulus_tepat_waktu
2247,S1,5,3.136,2.981,21,100,95,5,lulus_tepat_waktu
2247,S1,6,2.614,2.912,23,123,116,7,lulus_tepat_waktu
2247,S1,7,3.248,2.957,19,142,135,7,lulus_tepat_waktu
2247,S1,8,3.056,2.97,21,163,156,7,lulus_tepat_waktu
2248,S1,1,3.346,3.346,21,21,21,0,lulus_tepat_waktu
2248,S1,2,3.122,3.228,23,44,43,1,lulus_tepat_waktu
2248,S1,3,3.46,3.31,24,68,66,2,lulus_tepat_waktu
2248,S1,4,3.497,3.359,24,92,89,3,lulus_tepat_waktu
2248,S1,5,3.53,3.391,21,113,109,4,lulus_tepat_waktu
2248,S1,6,3.772,3.458,24,137,133,4,lulus_tepat_waktu
2248,S1,7,3.261,3.43,22,159,155,4,lulus_tepat_waktu
2249,S3,1,1.662,1.662,7,7,5,2,dropout
2249,S3,2,1.934,1.788,6,13,9,4,dropout
2249,S3,3,1.475,1.669,8,21,15,6,dropout
2249,S3,4,2.058,1.776,8,29,22,7,dropout
2249,S3,5,1.655,1.745,10,39,29,10,dropout
2249,S3,6,1.922,1.778,9,48,36,12,dropout
2250,S1,1,3.372,3.372,19,19,19,0,lulus_tepat_waktu
2250,S1,2,2.771,3.057,21,40,39,1,lulus_tepat_waktu
2250,S1,3,2.475,2.87,19,59,56,3,lulus_tepat_waktu
2250,S1,4,2.523,2.799,15,74,70,4,lulus_tepat_waktu
2250,S1,5,3.092,2.859,19,93,88,5,lulus_tepat_waktu
2250,S1,6,3.277,2.942,23,116,111,5,lulus_tepat_waktu
2250,S1,7,2.675,2.901,21,137,131,6,lulus_tepat_waktu
2250,S1,8,2.544,2.858,19,156,149,7,lulus_tepat_waktu
2251,S1,1,2.949,2.949,21,21,19,2,lulus_tepat_waktu
2251,S1,2,3.069,3.008,20,41,39,2,lulus_tepat_waktu
2251,S1,3,3.34,3.127,23,64,62,2,lulus_tepat_waktu
2251,S1,4,3.768,3.302,24,88,86,2,lulus_tepat_waktu
2251,S1,5,3.851,3.408,21,109,106,3,lulus_tepat_waktu
2251,S1,6,3.885,3.488,22,131,128,3,lulus_tepat_waktu
2251,S1,7,3.204,3.449,21,152,149,3,lulus_tepat_waktu
2252,S1,1,3.366,3.366,21,21,20,1,lulus_tepat_waktu
2252,S1,2,3.216,3.287,23,44,42,2,lulus_tepat_waktu
2252,S1,3,3.123,3.234,21,65,62,3,lulus_tepat_waktu
2252,S1,4,2.864,3.141,22,87,82,5,lulus_tepat_waktu
2252,S1,5,2.624,3.048,19,106,100,6,lulus_tepat_waktu
2252,S1,6,3.484,3.12,21,127,121,6,lulus_tepat_waktu
2252,S1,7,3.275,3.143,22,149,142,7,lulus_tepat_waktu
2252,S1,8,3.329,3.168,23,172,165,7,lulus_tepat_waktu
2253,S1,1,2.584,2.584,20,20,18,2,lulus_terlambat
2253,S1,2,3.015,2.794,19,39,37,2,lulus_terlambat
2253,S1,3,2.144,2.553,23,62,56,6,lulus_terlambat
2253,S1,4,2.641,2.57,15,77,70,7,lulus_terlambat
2253,S1,5,2.295,2.518,18,95,85,10,lulus_terlambat
2253,S1,6,2.462,2.51,15,110,98,12,lulus_terlambat
2253,S1,7,2.296,2.485,15,125,111,14,lulus_terlambat
2253,S1,8,2.395,2.474,17,142,126,16,lulus_terlambat
2253,S1,9,2.368,2.462,18,160,142,18,lulus_terlambat
2253,S1,10,2.763,2.492,18,178,158,20,lulus_terlambat
2254,S1,1,2.139,2.139,22,22,18,4,dropout
2254,S1,2,1.721,1.951,18,40,31,9,dropout
2254,S1,3,2.256,2.042,17,57,45,12,dropout
2254,S1,4,1.32,1.869,18,75,59,16,dropout
2254,S1,5,2.092,1.91,17,92,74,18,dropout
2254,S1,6,1.943,1.915,17,109,87,22,dropout
2254,S1,7,1.564,1.873,15,124,98,26,dropout
2254,S1,8,2.058,1.893,15,139,111,28,dropout
2254,S1,9,2.457,1.957,18,157,126,31,dropout
2254,S1,10,2.377,1.994,15,172,138,34,dropout
2254,S1,11,1.721,1.971,16,188,148,40,dropout
2254,S1,12,1.889,1.964,18,206,161,45,dropout
2254,S1,13,1.632,1.94,16,222,174,48,dropout
2254,S1,14,1.736,1.925,18,240,188,52,dropout
2255,S1,1,3.133,3.133,19,19,18,1,lulus_tepat_waktu
2255,S1,2,3.133,3.133,24,43,42,1,lulus_tepat_waktu
2255,S1,3,2.947,3.066,24,67,64,3,lulus_tepat_waktu
2255,S1,4,3.274,3.114,20,87,84,3,lulus_tepat_waktu
2255,S1,5,3.415,3.175,22,109,106,3,lulus_tepat_waktu
2255,S1,6,3.458,3.224,23,132,128,4,lulus_tepat_waktu
2255,S1,7,2.897,3.179,21,153,147,6,lulus_tepat_waktu
2256,S2,1,3.395,3.395,14,14,14,0,lulus_tepat_waktu
2256,S2,2,3.204,3.311,11,25,25,0,lulus_tepat_waktu
2256,S2,3,3.796,3.485,14,39,38,1,lulus_tepat_waktu
2257,S1,1,2.247,2.247,18,18,16,2,lulus_terlambat
2257,S1,2,2.799,2.507,16,34,31,3,lulus_terlambat
2257,S1,3,2.924,2.662,20,54,50,4,lulus_terlambat
2257,S1,4,2.359,2.577,21,75,67,8,lulus_terlambat
2257,S1,5,2.507,2.565,16,91,82,9,lulus_terlambat
2257,S1,6,2.394,2.535,19,110,98,12,lulus_terlambat
2257,S1,7,2.498,2.53,16,126,111,15,lulus_terlambat
2257,S1,8,2.619,2.541,17,143,127,16,lulus_terlambat
2257,S1,9,2.637,2.552,18,161,144,17,lulus_terlambat
2258,S2,1,2.759,2.759,11,11,10,1,lulus_tepat_waktu
2258,S2,2,3.331,3.069,13,24,22,2,lulus_tepat_waktu
2258,S2,3,3.542,3.198,9,33,31,2,lulus_tepat_waktu
2258,S2,4,3.774,3.321,9,42,40,2,lulus_tepat_waktu
2259,S1,1,2.104,2.104,19,19,17,2,lulus_tepat_waktu
2259,S1,2,3.168,2.622,18,37,34,3,lulus_tepat_waktu
2259,S1,3,2.941,2.737,21,58,53,5,lulus_tepat_waktu
2259,S1,4,2.88,2.775,21,79,73,6,lulus_tepat_waktu
2259,S1,5,2.961,2.81,18,97,90,7,lulus_tepat_waktu
2259,S1,6,2.745,2.799,19,116,107,9,lulus_tepat_waktu
2259,S1,7,3.031,2.833,20,136,127,9,lulus_tepat_waktu
2259,S1,8,3.049,2.863,22,158,148,10,lulus_tepat_waktu
2260,S3,1,3.257,3.257,9,9,9,0,lulus_tepat_waktu
2260,S3,2,3.422,3.348,11,20,20,0,lulus_tepat_waktu
2260,S3,3,2.853,3.234,6,26,26,0,lulus_tepat_waktu
2260,S3,4,3.237,3.235,11,37,37,0,lulus_tepat_waktu
2260,S3,5,2.991,3.183,10,47,46,1,lulus_tepat_waktu
2261,S1,1,2.466,2.466,19,19,17,2,lulus_terlambat
2261,S1,2,2.3,2.39,16,35,30,5,lulus_terlambat
2261,S1,3,2.976,2.574,16,51,44,7,lulus_terlambat
2261,S1,4,2.776,2.633,21,72,64,8,lulus_terlambat
2261,S1,5,2.381,2.576,21,93,82,11,lulus_terlambat
2261,S1,6,2.79,2.611,18,111,99,12,lulus_terlambat
2261,S1,7,2.235,2.556,19,130,116,14,lulus_terlambat
2261,S1,8,2.464,2.545,17,147,131,16,lulus_terlambat
2261,S1,9,2.694,2.561,17,164,147,17,lulus_terlambat
2262,S1,1,1.149,1.149,21,21,16,5,dropout
2262,S1,2,2.055,1.541,16,37,30,7,dropout
2262,S1,3,1.768,1.609,16,53,41,12,dropout
2262,S1,4,1.267,1.53,16,69,51,18,dropout
2262,S1,5,1.955,1.614,17,86,62,24,dropout
2262,S1,6,1.715,1.63,16,102,74,28,dropout
2262,S1,7,1.91,1.666,15,117,84,33,dropout
2262,S1,8,1.516,1.649,15,132,95,37,dropout
2262,S1,9,1.723,1.657,16,148,106,42,dropout
2262,S1,10,1.796,1.672,18,166,120,46,dropout
2262,S1,11,1.386,1.644,18,184,134,50,dropout
2262,S1,12,1.776,1.655,17,201,145,56,dropout
2262,S1,13,1.605,1.651,17,218,158,60,dropout
2262,S1,14,1.849,1.666,18,236,172,64,dropout
2263,S1,1,2.794,2.794,19,19,18,1,lulus_tepat_waktu
2263,S1,2,2.642,2.716,20,39,37,2,lulus_tepat_waktu
2263,S1,3,2.937,2.791,20,59,56,3,lulus_tepat_waktu
2263,S1,4,2.66,2.758,20,79,74,5,lulus_tepat_waktu
2263,S1,5,2.821,2.771,20,99,92,7,lulus_tepat_waktu
2263,S1,6,2.433,2.719,18,117,108,9,lulus_tepat_waktu
2263,S1,7,3.12,2.77,17,134,125,9,lulus_tepat_waktu
2263,S1,8,2.651,2.753,21,155,145,10,lulus_tepat_waktu
2264,S1,1,1.775,1.775,22,22,16,6,dropout
2264,S1,2,1.735,1.759,15,37,26,11,dropout
2264,S1,3,2.328,1.945,18,55,42,13,dropout
2264,S1,4,1.394,1.815,17,72,54,18,dropout
2264,S1,5,2.288,1.905,17,89,69,20,dropout
2264,S1,6,2.069,1.933,18,107,85,22,dropout
2264,S1,7,2.118,1.956,15,122,98,24,dropout
2264,S1,8,2.112,1.974,16,138,112,26,dropout
2264,S1,9,1.666,1.938,18,156,124,32,dropout
2264,S1,10,1.949,1.939,15,171,134,37,dropout
2264,S1,11,1.435,1.894,17,188,147,41,dropout
2264,S1,12,1.696,1.878,16,204,158,46,dropout
2264,S1,13,1.882,1.878,17,221,172,49,dropout
2264,S1,14,1.441,1.845,18,239,186,53,dropout
2265,S1,1,3.056,3.056,20,20,20,0,lulus_tepat_waktu
2265,S1,2,3.318,3.193,22,42,42,0,lulus_tepat_waktu
2265,S1,3,3.024,3.137,21,63,62,1,lulus_tepat_waktu
2265,S1,4,3.171,3.146,23,86,84,2,lulus_tepat_waktu
2265,S1,5,3.124,3.142,21,107,105,2,lulus_tepat_waktu
2265,S1,6,3.38,3.185,24,131,129,2,lulus_tepat_waktu
2265,S1,7,3.412,3.22,24,155,153,2,lulus_tepat_waktu
2266,S1,1,2.794,2.794,19,19,18,1,lulus_tepat_waktu
2266,S1,2,2.95,2.876,21,40,37,3,lulus_tepat_waktu
2266,S1,3,2.809,2.853,20,60,56,4,lulus_tepat_waktu
2266,S1,4,3.164,2.925,18,78,74,4,lulus_tepat_waktu
2266,S1,5,3.007,2.943,21,99,95,4,lulus_tepat_waktu
2266,S1,6,3.112,2.976,24,123,119,4,lulus_tepat_waktu
2266,S1,7,2.745,2.939,23,146,140,6,lulus_tepat_waktu
2266,S1,8,3.076,2.956,20,166,160,6,lulus_tepat_waktu
2267,S1,1,1.929,1.929,18,18,14,4,lulus_terlambat
2267,S1,2,2.081,1.998,15,33,27,6,lulus_terlambat
2267,S1,3,2.278,2.097,18,51,43,8,lulus_terlambat
2267,S1,4,2.136,2.107,18,69,59,10,lulus_terlambat
2267,S1,5,2.657,2.221,18,87,76,11,lulus_terlambat
2267,S1,6,2.201,2.217,21,108,95,13,lulus_terlambat
2267,S1,7,2.11,2.203,17,125,110,15,lulus_terlambat
2267,S1,8,2.421,2.23,18,143,125,18,lulus_terlambat
2267,S1,9,2.016,2.206,18,161,140,21,lulus_terlambat
2267,S1,10,2.155,2.201,18,179,156,23,lulus_terlambat
2268,S2,1,3.237,3.237,13,13,12,1,lulus_tepat_waktu
2268,S2,2,3.891,3.505,9,22,21,1,lulus_tepat_waktu
2268,S2,3,3.579,3.528,10,32,31,1,lulus_tepat_waktu
2268,S2,4,4.0,3.649,11,43,42,1,lulus_tepat_waktu
2269,S1,1,2.353,2.353,18,18,15,3,dropout
2269,S1,2,1.698,2.055,15,33,25,8,dropout
2269,S1,3,2.314,2.136,15,48,37,11,dropout
2269,S1,4,2.381,2.197,16,64,51,13,dropout
2269,S1,5,1.331,2.015,17,81,64,17,dropout
2269,S1,6,2.088,2.027,16,97,78,19,dropout
2269,S1,7,1.776,1.988,18,115,91,24,dropout
2269,S1,8,2.045,1.995,16,131,104,27,dropout
2269,S1,9,2.284,2.026,16,147,118,29,dropout
2269,S1,10,1.665,1.991,16,163,129,34,dropout
2269,S1,11,1.948,1.987,15,178,141,37,dropout
2269,S1,12,2.077,1.994,15,193,153,40,dropout
2269,S1,13,1.506,1.955,17,210,166,44,dropout
2269,S1,14,1.768,1.942,16,226,178,48,dropout
2270,S1,1,3.225,3.225,18,18,17,1,lulus_tepat_waktu
2270,S1,2,2.887,3.043,21,39,36,3,lulus_tepat_waktu
2270,S1,3,2.914,3.002,18,57,52,5,lulus_tepat_waktu
2270,S1,4,3.24,3.064,20,77,72,5,lulus_tepat_waktu
2270,S1,5,3.521,3.162,21,98,92,6,lulus_tepat_waktu
2270,S1,6,3.011,3.134,22,120,113,7,lulus_tepat_waktu
2270,S1,7,2.911,3.098,23,143,134,9,lulus_tepat_waktu
2270,S1,8,3.405,3.132,18,161,152,9,lulus_tepat_waktu
2271,S2,1,3.297,3.297,13,13,13,0,lulus_tepat_waktu
2271,S2,2,3.527,3.391,9,22,22,0,lulus_tepat_waktu
2271,S2,3,3.373,3.386,9,31,31,0,lulus_tepat_waktu
2271,S2,4,3.955,3.554,13,44,44,0,lulus_tepat_waktu
2272,S1,1,3.903,3.903,18,18,17,1,lulus_tepat_waktu
2272,S1,2,3.806,3.849,23,41,39,2,lulus_tepat_waktu
2272,S1,3,3.54,3.738,23,64,61,3,lulus_tepat_waktu
2272,S1,4,3.687,3.724,23,87,83,4,lulus_tepat_waktu
2272,S1,5,3.188,3.616,22,109,104,5,lulus_tepat_waktu
2272,S1,6,3.216,3.551,21,130,125,5,lulus_tepat_waktu
2272,S1,7,2.779,3.44,22,152,145,7,lulus_tepat_waktu
2273,S1,1,2.972,2.972,19,19,18,1,lulus_tepat_waktu
2273,S1,2,2.97,2.971,19,38,35,3,lulus_tepat_waktu
2273,S1,3,2.533,2.815,21,59,54,5,lulus_tepat_waktu
2273,S1,4,2.269,2.688,18,77,70,7,lulus_tepat_waktu
2273,S1,5,3.153,2.776,18,95,87,8,lulus_tepat_waktu
2273,S1,6,2.79,2.778,21,116,107,9,lulus_tepat_waktu
2273,S1,7,3.212,2.842,20,136,127,9,lulus_tepat_waktu
2273,S1,8,3.034,2.871,24,160,150,10,lulus_tepat_waktu
2274,S1,1,2.897,2.897,20,20,18,2,lulus_tepat_waktu
2274,S1,2,2.961,2.93,21,41,38,3,lulus_tepat_waktu
2274,S1,3,3.179,3.014,21,62,58,4,lulus_tepat_waktu
2274,S1,4,2.847,2.969,23,85,79,6,lulus_tepat_waktu
2274,S1,5,2.886,2.954,19,104,97,7,lulus_tepat_waktu
2274,S1,6,3.008,2.962,19,123,115,8,lulus_tepat_waktu
2274,S1,7,2.925,2.957,22,145,135,10,lulus_tepat_waktu
2274,S1,8,2.735,2.93,20,165,153,12,lulus_tepat_waktu
2275,S1,1,3.905,3.905,21,21,21,0,lulus_tepat_waktu
2275,S1,2,3.212,3.551,22,43,43,0,lulus_tepat_waktu
2275,S1,3,3.82,3.645,23,66,65,1,lulus_tepat_waktu
2275,S1,4,4.0,3.736,23,89,87,2,lulus_tepat_waktu
2275,S1,5,4.0,3.792,24,113,111,2,lulus_tepat_waktu
2275,S1,6,3.498,3.743,23,136,133,3,lulus_tepat_waktu
2275,S1,7,3.315,3.678,24,160,156,4,lulus_tepat_waktu
2276,S3,1,3.538,3.538,7,7,7,0,lulus_tepat_waktu
2276,S3,2,3.789,3.679,9,16,16,0,lulus_tepat_waktu
2276,S3,3,3.842,3.742,10,26,26,0,lulus_tepat_waktu
2276,S3,4,3.246,3.614,9,35,35,0,lulus_tepat_waktu
2276,S3,5,3.052,3.521,7,42,42,0,lulus_tepat_waktu
2277,S1,1,1.647,1.647,21,21,15,6,dropout
2277,S1,2,1.576,1.615,17,38,27,11,dropout
2277,S1,3,1.668,1.63,15,53,37,16,dropout
2277,S1,4,1.721,1.65,15,68,49,19,dropout
2277,S1,5,1.975,1.712,16,84,61,23,dropout
2277,S1,6,1.957,1.753,17,101,74,27,dropout
2277,S1,7,2.347,1.835,16,117,87,30,dropout
2277,S1,8,2.124,1.871,17,134,101,33,dropout
2277,S1,9,2.135,1.899,16,150,115,35,dropout
2277,S1,10,2.138,1.922,16,166,129,37,dropout
2277,S1,11,1.359,1.876,15,181,140,41,dropout
2277,S1,12,1.577,1.85,17,198,154,44,dropout
2277,S1,13,2.337,1.891,18,216,168,48,dropout
2277,S1,14,2.189,1.91,15,231,180,51,dropout
2278,S1,1,2.921,2.921,20,20,19,1,lulus_terlambat
2278,S1,2,2.492,2.712,19,39,35,4,lulus_terlambat
2278,S1,3,2.452,2.629,18,57,51,6,lulus_terlambat
2278,S1,4,3.065,2.734,18,75,68,7,lulus_terlambat
2278,S1,5,2.83,2.756,22,97,88,9,lulus_terlambat
2278,S1,6,2.761,2.757,19,116,105,11,lulus_terlambat
2278,S1,7,2.756,2.757,20,136,124,12,lulus_terlambat
2278,S1,8,2.382,2.706,21,157,143,14,lulus_terlambat
2278,S1,9,2.957,2.728,15,172,157,15,lulus_terlambat
2279,S1,1,2.945,2.945,22,22,21,1,lulus_tepat_waktu
2279,S1,2,2.743,2.854,18,40,38,2,lulus_tepat_waktu
2279,S1,3,3.515,3.075,20,60,58,2,lulus_tepat_waktu
2279,S1,4,3.203,3.111,24,84,81,3,lulus_tepat_waktu
2279,S1,5,3.228,3.136,23,107,104,3,lulus_tepat_waktu
2279,S1,6,2.373,3.011,21,128,122,6,lulus_tepat_waktu
2279,S1,7,3.212,3.032,15,143,137,6,lulus_tepat_waktu
2279,S1,8,3.344,3.074,22,165,159,6,lulus_tepat_waktu
2280,S1,1,2.608,2.608,20,20,19,1,lulus_terlambat
2280,S1,2,1.83,2.229,19,39,32,7,lulus_terlambat
2280,S1,3,2.587,2.328,15,54,46,8,lulus_terlambat
2280,S1,4,2.688,2.418,18,72,63,9,lulus_terlambat
2280,S1,5,2.343,2.402,19,91,78,13,lulus_terlambat
2280,S1,6,2.385,2.4,17,108,92,16,lulus_terlambat
2280,S1,7,2.529,2.417,17,125,107,18,lulus_terlambat
2280,S1,8,2.896,2.483,20,145,125,20,lulus_terlambat
2280,S1,9,1.882,2.414,19,164,139,25,lulus_terlambat
2280,S1,10,2.771,2.445,16,180,154,26,lulus_terlambat
2281,S1,1,2.211,2.211,18,18,15,3,lulus_terlambat
2281,S1,2,2.198,2.205,16,34,29,5,lulus_terlambat
2281,S1,3,2.228,2.213,18,52,44,8,lulus_terlambat
2281,S1,4,2.213,2.213,15,67,57,10,lulus_terlambat
2281,S1,5,2.599,2.291,17,84,72,12,lulus_terlambat
2281,S1,6,1.814,2.196,21,105,89,16,lulus_terlambat
2281,S1,7,2.276,2.207,18,123,104,19,lulus_terlambat
2281,S1,8,2.436,2.237,18,141,120,21,lulus_terlambat
2281,S1,9,2.147,2.228,15,156,133,23,lulus_terlambat
2281,S1,10,2.382,2.243,17,173,147,26,lulus_terlambat
2282,S1,1,3.662,3.662,20,20,20,0,lulus_tepat_waktu
2282,S1,2,3.349,3.498,22,42,42,0,lulus_tepat_waktu
2282,S1,3,3.582,3.526,21,63,63,0,lulus_tepat_waktu
2282,S1,4,3.165,3.43,23,86,85,1,lulus_tepat_waktu
2282,S1,5,2.427,3.225,22,108,103,5,lulus_tepat_waktu
2282,S1,6,2.521,3.129,17,125,119,6,lulus_tepat_waktu
